Date,Total_Return
1983-09-14,287.20755448040364
1983-09-15,285.5704093112379
1983-09-16,288.86651575099876
1983-09-19,291.2949319595621
1983-09-20,294.1586276849024
1983-09-21,292.7648589318097
1983-09-22,295.1603287993874
1983-09-23,294.77469229374105
1983-09-26,295.79751645410727
1983-09-27,292.9942319071783
1983-09-28,292.29491006217296
1983-09-29,291.00377804926114
1983-09-30,289.03358054984795
1983-10-03,288.6291318095817
1983-10-04,289.4778890117646
1983-10-05,292.0853316799082
1983-10-06,296.55680511605345
1983-10-07,297.5117679832576
1983-10-10,300.78370646658027
1983-10-11,296.80935913288477
1983-10-12,295.6041652914024
1983-10-13,296.0890248280486
1983-10-14,296.12085835816725
1983-10-17,297.16379825952566
1983-10-18,292.6449761330453
1983-10-19,290.8102350930735
1983-10-20,291.2946609199266
1983-10-21,289.54629677210994
1983-10-24,289.66426880214146
1983-10-25,290.5500807373013
1983-10-26,288.6959776182241
1983-10-27,287.801334942851
1983-10-28,285.2826713672362
1983-10-31,285.6444644720689
1983-11-01,285.8850252485078
1983-11-02,287.99474591199083
1983-11-03,285.6150948065258
1983-11-04,283.89865130484765
1983-11-07,283.0205107611154
1983-11-08,282.8062898391669
1983-11-09,286.71802266356553
1983-11-10,287.53603496727237
1983-11-11,290.8727042748589
1983-11-14,291.42931257265093
1983-11-15,289.3443608191357
1983-11-16,290.653276990942
1983-11-17,290.79007752227346
1983-11-18,289.01898526777154
1983-11-21,290.7486593854836
1983-11-22,292.18122170665583
1983-11-23,292.44094211879434
1983-11-25,292.875855713314
1983-11-28,291.8043348288893
1983-11-29,294.25429548430117
1983-11-30,291.65797706973615
1983-12-01,291.86565857295443
1983-12-02,290.07489749707
1983-12-05,290.6855994232944
1983-12-06,290.22679873112526
1983-12-07,291.04821138808535
1983-12-08,289.85248871016995
1983-12-09,289.6915551530183
1983-12-12,290.6887423006366
1983-12-13,289.52742874533186
1983-12-14,286.7682632585158
1983-12-15,283.8852241421285
1983-12-16,285.21572622151643
1983-12-19,285.14160573346425
1983-12-20,284.6282588746522
1983-12-21,287.4178297228678
1983-12-22,287.4143018180613
1983-12-23,286.91864874619733
1983-12-27,289.6748506946
1983-12-28,290.7441622691228
1983-12-29,289.9498649230388
1983-12-30,290.1225856072973
1984-01-03,288.60628029190195
1984-01-04,293.47595505944423
1984-01-05,297.09789192801594
1984-01-06,297.97551850743224
1984-01-09,297.3572089099336
1984-01-10,295.73517986734555
1984-01-11,295.52127723020857
1984-01-12,295.4833924434506
1984-01-13,294.24771254004156
1984-01-16,294.5795342526066
1984-01-17,295.7749012682305
1984-01-18,295.33166716615466
1984-01-19,294.48284548796414
1984-01-20,293.0696240608486
1984-01-23,290.7566118839701
1984-01-24,292.6929933163902
1984-01-25,290.8024473547046
1984-01-26,289.7933505649289
1984-01-27,289.3132156488701
1984-01-30,287.4740436716439
1984-01-31,288.47599873734816
1984-02-01,287.34525077012404
1984-02-02,288.49178790118003
1984-02-03,284.2171596416458
1984-02-06,279.2697611166251
1984-02-07,280.4861204250991
1984-02-08,275.4302202228953
1984-02-09,274.7199576204418
1984-02-10,276.32500447203137
1984-02-13,273.9881516010004
1984-02-14,276.9728503787227
1984-02-15,276.3861297896953
1984-02-16,276.2237270770974
1984-02-17,275.58356775234915
1984-02-21,273.68680388897764
1984-02-22,273.1521224280363
1984-02-23,273.1659816921617
1984-02-24,278.9161733163744
1984-02-27,282.1362013081484
1984-02-28,277.79477177412736
1984-02-29,278.270003589241
1984-03-01,280.3224537863451
1984-03-02,282.2338671475934
1984-03-05,279.8922318743751
1984-03-06,277.0356636432558
1984-03-07,274.1071373168731
1984-03-08,275.2562253520961
1984-03-09,273.81617305924766
1984-03-12,277.3959715839809
1984-03-13,278.2268866732751
1984-03-14,278.2595138708615
1984-03-15,279.4458528963479
1984-03-16,282.79844764688914
1984-03-19,280.2039980325013
1984-03-20,282.17271204961827
1984-03-21,281.86854848225903
1984-03-22,278.41975189685405
1984-03-23,278.7722173858088
1984-03-26,278.48500677940984
1984-03-27,279.65526738413513
1984-03-28,284.29273706829173
1984-03-29,283.70405903621725
1984-03-30,283.150708482358
1984-04-02,281.0676427755296
1984-04-03,280.54945397191744
1984-04-04,280.3869263089482
1984-04-05,275.98846628393255
1984-04-06,276.8219159569491
1984-04-09,276.81885297974816
1984-04-10,277.61711547393924
1984-04-11,276.1180760480522
1984-04-12,281.03152925438616
1984-04-13,280.33432139184896
1984-04-16,282.1851962612645
1984-04-17,283.3950507223193
1984-04-18,281.53909723948095
1984-04-19,281.80428416085385
1984-04-23,279.6798543770534
1984-04-24,281.99599375519546
1984-04-25,283.0819754306093
1984-04-26,286.0776022436091
1984-04-27,285.3979250932585
1984-04-30,285.7354335696864
1984-05-01,288.69805005529963
1984-05-02,289.14404755059223
1984-05-03,287.94713576253787
1984-05-04,284.26685457001116
1984-05-07,284.9623780550263
1984-05-08,286.8911366483197
1984-05-09,286.21118063610214
1984-05-10,286.0672468658042
1984-05-11,283.42017286132426
1984-05-14,281.7019813011685
1984-05-15,282.6481453110276
1984-05-16,282.6823122450591
1984-05-17,280.1936447730232
1984-05-18,278.83146013126765
1984-05-21,277.00339743899247
1984-05-22,275.5327190103552
1984-05-23,274.2763202045402
1984-05-24,270.8883001924602
1984-05-25,271.6367611308651
1984-05-29,269.3039977846896
1984-05-30,269.4611235634472
1984-05-31,269.8691812057122
1984-06-01,274.74229115200615
1984-06-04,276.766507993626
1984-06-05,275.5816167082926
1984-06-06,278.07308402933927
1984-06-07,277.96432587022235
1984-06-08,278.4655529939471
1984-06-11,274.7317412562732
1984-06-12,273.2222158513511
1984-06-13,273.16627156179936
1984-06-14,270.09365595544915
1984-06-15,267.7023309837943
1984-06-18,272.60305256680783
1984-06-19,274.2357482452671
1984-06-20,278.29494552889196
1984-06-21,277.7545597516858
1984-06-22,277.7173256037045
1984-06-25,276.88892057680516
1984-06-26,274.6754965477963
1984-06-27,272.8029452575176
1984-06-28,275.01344835013447
1984-06-29,275.6773294833067
1984-07-02,275.7664240819437
1984-07-03,276.71955522636415
1984-07-05,275.0804802935811
1984-07-06,274.1970952103139
1984-07-09,276.2671088378335
1984-07-10,275.4736417303528
1984-07-11,271.3285524448265
1984-07-12,270.42568168884765
1984-07-13,272.0098800585355
1984-07-16,273.36030120189014
1984-07-17,274.8194169131476
1984-07-18,273.1048815092568
1984-07-19,271.29950215850283
1984-07-20,269.8723116731297
1984-07-23,268.84153822852863
1984-07-24,266.85378363350236
1984-07-25,268.7284816025828
1984-07-26,271.0372449709343
1984-07-27,273.0940519004057
1984-07-30,271.34035035860603
1984-07-31,272.2417344950515
1984-08-01,278.46999393801946
1984-08-02,285.58602315524263
1984-08-03,293.51796362942787
1984-08-06,294.0220680297921
1984-08-07,294.29126026823315
1984-08-08,292.58919912490836
1984-08-09,299.4968653528414
1984-08-10,299.332951603163
1984-08-13,299.4041906871555
1984-08-14,297.6294140865558
1984-08-15,294.7497862416735
1984-08-16,296.55831556369355
1984-08-17,297.2809718276684
1984-08-20,298.78268088014676
1984-08-21,304.0708632855316
1984-08-22,302.7297807815634
1984-08-23,302.89225936809424
1984-08-24,303.65288928386474
1984-08-27,301.76718741905285
1984-08-28,303.56130399350184
1984-08-29,303.0530623756203
1984-08-30,302.2181756981208
1984-08-31,302.41694014180695
1984-09-04,299.20444072553846
1984-09-05,298.18651236236235
1984-09-06,300.7074892979989
1984-09-07,298.4369027704801
1984-09-10,298.2897996821928
1984-09-11,298.68742936413963
1984-09-12,299.15782896984257
1984-09-13,305.1327114035168
1984-09-14,306.71271245246675
1984-09-17,306.9303345055724
1984-09-18,304.7670324502351
1984-09-19,303.5300900833328
1984-09-20,304.5472496870898
1984-09-21,301.32760719730123
1984-09-24,300.67138799584205
1984-09-25,301.34290952109785
1984-09-26,302.5969064370312
1984-09-27,303.88773918161354
1984-09-28,302.37601192529274
1984-10-01,299.7358302062724
1984-10-02,297.91406036265965
1984-10-03,295.87310361094166
1984-10-04,296.8003164826561
1984-10-05,296.4161853930599
1984-10-08,295.46709426303266
1984-10-09,294.6816357167953
1984-10-10,295.5363648221924
1984-10-11,296.8106861055675
1984-10-12,299.4165166133926
1984-10-15,302.3698031112718
1984-10-16,300.6180978870593
1984-10-17,299.50429151443325
1984-10-18,306.78365222386054
1984-10-19,306.58303860197384
1984-10-22,305.54267764233913
1984-10-23,305.10440548268684
1984-10-24,305.35985111101473
1984-10-25,303.7890634203221
1984-10-26,301.9802297804207
1984-10-29,301.1025108136174
1984-10-30,304.9206144003718
1984-10-31,303.60445005257435
1984-11-01,306.2177885456903
1984-11-02,306.1444520790675
1984-11-05,308.3202795461058
1984-11-06,311.72224816998954
1984-11-07,309.50960860130044
1984-11-08,308.6683493395106
1984-11-09,306.74717016105177
1984-11-12,306.3626546941125
1984-11-13,303.8728583456694
1984-11-14,303.9637216050832
1984-11-15,303.83484257702906
1984-11-16,300.6106218573808
1984-11-19,298.8140660528833
1984-11-20,300.8644958831139
1984-11-21,301.5229342792403
1984-11-23,305.993939275735
1984-11-26,303.5371116457669
1984-11-27,304.9480667247788
1984-11-28,302.6735485858591
1984-11-29,300.69165035824153
1984-11-30,300.13993434322657
1984-12-03,298.80000042871313
1984-12-04,299.88195908154233
1984-12-05,297.58700999985325
1984-12-06,298.85268808423075
1984-12-07,297.9888959773392
1984-12-10,299.08983769083574
1984-12-11,299.58501402980016
1984-12-12,298.8310797381118
1984-12-13,297.3786059236381
1984-12-14,299.04991966710463
1984-12-17,300.79534316440703
1984-12-18,309.12318658567085
1984-12-19,307.4324693096604
1984-12-20,306.053778086218
1984-12-21,304.50899950685573
1984-12-24,306.86409072338154
1984-12-26,306.38619936395344
1984-12-27,305.1166992391433
1984-12-28,306.1109333120315
1984-12-31,307.97089263571786
1985-01-02,304.58122216629584
1985-01-03,303.1611336271455
1985-01-04,301.57469493331877
1985-01-07,302.6593148874113
1985-01-08,302.25162395065246
1985-01-09,304.49783562659616
1985-01-10,310.32110982719513
1985-01-11,309.6379697464401
1985-01-14,314.486765445013
1985-01-15,315.09516493264294
1985-01-16,315.85134800329087
1985-01-17,315.05793617880823
1985-01-18,316.2018958820173
1985-01-21,323.473860453563
1985-01-22,323.9920105253852
1985-01-23,327.40906604895605
1985-01-24,326.3768961888476
1985-01-25,327.61611107584787
1985-01-28,327.76582933930104
1985-01-29,331.11197389859933
1985-01-30,331.55804025263114
1985-01-31,332.0596979366679
1985-02-01,330.2666027710286
1985-02-04,333.50187093400666
1985-02-05,334.0383725084058
1985-02-06,333.76125899008963
1985-02-07,336.38828743693347
1985-02-08,337.1290256527494
1985-02-11,334.07662385761626
1985-02-12,334.22498410632863
1985-02-13,339.44526267352785
1985-02-14,337.7617026991642
1985-02-15,336.31829429310926
1985-02-19,335.87444595432856
1985-02-20,335.652704678876
1985-02-21,333.87473720194333
1985-02-22,332.3926076613731
1985-02-25,332.20721704555245
1985-02-26,335.85856479471937
1985-02-27,335.0619338118183
1985-02-28,335.989336666267
1985-03-01,339.8478946509227
1985-03-04,337.735409873784
1985-03-05,338.10799420655303
1985-03-06,335.23375983972085
1985-03-07,333.17505376940045
1985-03-08,332.47055686749894
1985-03-11,331.9514000791103
1985-03-12,333.62295404084557
1985-03-13,330.9497359411007
1985-03-14,330.3557494371799
1985-03-15,327.97827087323554
1985-03-18,328.6841248692159
1985-03-19,333.6826919721534
1985-03-20,332.88431621785736
1985-03-21,333.44261845317385
1985-03-22,332.9227483117122
1985-03-25,330.98951984275607
1985-03-26,331.9010958602059
1985-03-27,334.0220655673
1985-03-28,334.0786609430287
1985-03-29,336.21932283487024
1985-04-01,337.4113574768346
1985-04-02,336.09091765233893
1985-04-03,333.50408555881853
1985-04-04,333.4114491666112
1985-04-08,331.60543941668715
1985-04-09,331.9967359422698
1985-04-10,334.3069652624237
1985-04-11,335.79815029701507
1985-04-12,336.5071006266764
1985-04-15,337.2722235759312
1985-04-16,337.8511631064678
1985-04-17,338.80318691092936
1985-04-18,337.29395502315833
1985-04-19,337.8545215207249
1985-04-22,337.1467360442419
1985-04-23,339.4053159915483
1985-04-24,340.17173689848124
1985-04-25,342.41288600895115
1985-04-26,340.1373151866097
1985-04-29,337.300874043101
1985-04-30,335.8639508366292
1985-05-01,333.1927322973147
1985-05-02,334.44339939580544
1985-05-03,336.4978522143868
1985-05-06,336.3853889251527
1985-05-07,337.8801156689743
1985-05-08,337.67435894153914
1985-05-09,340.1606514430931
1985-05-10,344.6297770985621
1985-05-13,345.3039776152869
1985-05-14,343.9769953501135
1985-05-15,345.2873445981265
1985-05-16,347.4401220810258
1985-05-17,350.79125323701004
1985-05-20,355.15420529706944
1985-05-21,355.06323499110664
1985-05-22,353.09992343078136
1985-05-23,351.3606832110893
1985-05-24,352.71114169061167
1985-05-28,351.9640529685417
1985-05-29,351.6850644417945
1985-05-30,351.8744661536942
1985-05-31,355.3062182540038
1985-06-03,354.9328688323339
1985-06-04,356.34039271274196
1985-06-05,356.6233612324886
1985-06-06,358.3691823074616
1985-06-07,355.8389912009678
1985-06-10,355.5779330517537
1985-06-11,354.7538843058709
1985-06-12,352.12803058853274
1985-06-13,347.90592102851303
1985-06-14,351.2851833978174
1985-06-17,350.27209703388314
1985-06-18,351.8500894466969
1985-06-19,350.5738377968248
1985-06-20,350.8186666259281
1985-06-21,356.28651250299873
1985-06-24,355.48006784905505
1985-06-25,356.64670879761314
1985-06-26,357.3061742422487
1985-06-27,359.5638264083877
1985-06-28,360.78807612924726
1985-07-01,361.93659695716343
1985-07-02,361.20463063629234
1985-07-03,360.2090566427657
1985-07-05,362.2799729877269
1985-07-08,361.2277543451036
1985-07-09,359.62942655634373
1985-07-10,362.17178587630406
1985-07-11,363.3029642330969
1985-07-12,364.0202077652994
1985-07-15,363.00508132873045
1985-07-16,366.8304259150514
1985-07-17,368.64120834367856
1985-07-18,366.3073830707827
1985-07-19,367.7794491286039
1985-07-22,366.3682474045211
1985-07-23,363.03377795145894
1985-07-24,361.26311082702426
1985-07-25,362.22612998096116
1985-07-26,362.92540856867447
1985-07-29,357.7019284976155
1985-07-30,358.3818044180806
1985-07-31,360.3072886532761
1985-08-01,362.61235762881614
1985-08-02,361.48286436742694
1985-08-05,359.9187947459761
1985-08-06,354.89888489192015
1985-08-07,354.48515654092176
1985-08-08,356.9422274333183
1985-08-09,355.81084837276
1985-08-12,354.5656988233766
1985-08-13,354.0004247608523
1985-08-14,354.2665675706936
1985-08-15,354.0412843457597
1985-08-16,351.9064099419917
1985-08-19,352.4937696855195
1985-08-20,355.7669042716824
1985-08-21,357.86833598649906
1985-08-22,354.5218192712144
1985-08-23,354.22062286378446
1985-08-26,354.54384863185464
1985-08-27,356.0975205569097
1985-08-28,357.5380810812004
1985-08-29,357.7862293001323
1985-08-30,357.27698981231646
1985-09-03,355.97363894983897
1985-09-04,355.0108116765066
1985-09-05,354.88135192991246
1985-09-06,356.77950005587917
1985-09-09,356.858735349701
1985-09-10,354.3598831289046
1985-09-11,350.87428082999986
1985-09-12,348.3925264010035
1985-09-13,346.97202990240146
1985-09-16,346.9737584722066
1985-09-17,344.1485267518873
1985-09-18,344.8708556848061
1985-09-19,348.11762535607227
1985-09-20,345.63282363954016
1985-09-23,349.9629918555558
1985-09-24,346.83200418439793
1985-09-25,343.1681984767049
1985-09-26,344.4228716257824
1985-09-30,345.981969460097
1985-10-01,351.72142763185275
1985-10-02,349.86084363603464
1985-10-03,350.4896941897748
1985-10-04,348.3811341798039
1985-10-07,345.8725413059383
1985-10-08,345.930478627445
1985-10-09,347.22479220288255
1985-10-10,347.777567790146
1985-10-11,350.6898911631289
1985-10-14,354.72595578656455
1985-10-15,354.2334195664082
1985-10-16,357.90970351406577
1985-10-17,357.3603994591534
1985-10-18,356.2395771621794
1985-10-21,356.1469072756773
1985-10-22,358.2638713097214
1985-10-23,360.3244063890156
1985-10-24,359.26048466162644
1985-10-25,357.4528994065732
1985-10-28,357.9702488474011
1985-10-29,360.8328155509196
1985-10-30,362.49503320662694
1985-10-31,362.0789635013849
1985-11-01,365.3980752252559
1985-11-04,364.92175058977824
1985-11-05,367.1165768120374
1985-11-06,367.9189718872863
1985-11-07,367.7100085154794
1985-11-08,369.86813015025706
1985-11-11,376.7237671041432
1985-11-12,378.31109037811694
1985-11-13,376.4993033192972
1985-11-14,380.3028782749084
1985-11-15,378.5481277688752
1985-11-18,379.7545529194703
1985-11-19,379.7382185143062
1985-11-20,380.410004442834
1985-11-21,385.0965544777928
1985-11-22,385.3678476742274
1985-11-25,383.19146817686016
1985-11-26,383.8641583274548
1985-11-27,387.50207202303505
1985-11-29,386.8555452422807
1985-12-02,383.6419517944146
1985-12-03,384.46548003050253
1985-12-04,390.9741181083042
1985-12-05,390.36322768140894
1985-12-06,388.7182044219274
1985-12-09,391.1898307850006
1985-12-10,391.51712280862046
1985-12-11,395.2541628687279
1985-12-12,396.11857930934536
1985-12-13,402.3292269338563
1985-12-16,406.3761872358066
1985-12-17,403.811759613668
1985-12-18,402.26257064310545
1985-12-19,402.72604304141333
1985-12-20,404.55109785512576
1985-12-23,400.066983562151
1985-12-24,397.38452528660326
1985-12-26,398.42301133411326
1985-12-27,402.2439751363461
1985-12-30,404.3581319363973
1985-12-31,405.57087328667666
1986-01-02,402.38813934429675
1986-01-03,404.9256993983814
1986-01-06,404.5453183508427
1986-01-07,410.6560132246977
1986-01-08,399.5201931579565
1986-01-09,396.0075055203411
1986-01-10,395.77924593805415
1986-01-13,397.2995705887602
1986-01-14,397.2059386772304
1986-01-15,400.3800242811431
1986-01-16,402.1900986200225
1986-01-17,400.82808845922904
1986-01-20,399.157985171656
1986-01-21,395.8717088797379
1986-01-22,391.50720424747277
1986-01-23,393.0286541429519
1986-01-24,397.28299033559153
1986-01-27,399.19068544500516
1986-01-28,403.90918427394934
1986-01-29,404.8943586799919
1986-01-30,403.10725664398745
1986-01-31,407.8862255092525
1986-02-03,412.1437711216543
1986-02-04,409.9495006251295
1986-02-05,410.3362084000254
1986-02-06,411.37810254041204
1986-02-07,413.53801025360355
1986-02-10,416.8357061460549
1986-02-11,416.27900621172626
1986-02-12,416.4354914897033
1986-02-13,419.25292290049384
1986-02-14,423.86466393170315
1986-02-18,429.11421532544534
1986-02-19,423.98703715932686
1986-02-20,428.79436911497254
1986-02-21,433.48727199923906
1986-02-24,433.0094774333079
1986-02-25,432.0103875111519
1986-02-26,432.55534778793503
1986-02-27,437.8886282630616
1986-02-28,438.24146545836703
1986-03-03,435.40461543097615
1986-03-04,433.4554922182448
1986-03-05,433.4375879886232
1986-03-06,435.0233107766271
1986-03-07,435.9331352385787
1986-03-10,437.94475852271285
1986-03-11,447.88161321757747
1986-03-12,449.5860969976314
1986-03-13,450.90439976722956
1986-03-14,457.4631897380919
1986-03-17,453.89012818093147
1986-03-18,456.0992342944067
1986-03-19,455.8135377509966
1986-03-20,457.6945708324452
1986-03-21,451.5654210395198
1986-03-24,455.47839468678654
1986-03-25,454.3601469472596
1986-03-26,459.4166433554568
1986-03-27,462.71272748372763
1986-03-31,462.6405659680877
1986-04-01,455.421237857396
1986-04-02,456.5863346163144
1986-04-03,450.3714811641303
1986-04-04,443.10879406700496
1986-04-07,443.0519926651122
1986-04-08,452.5875485899181
1986-04-09,453.09402703381636
1986-04-10,458.36903680541025
1986-04-11,457.51937662641086
1986-04-14,460.12069803292474
1986-04-15,461.0550400923522
1986-04-16,469.8248421912901
1986-04-17,471.4589973467394
1986-04-18,470.261313756982
1986-04-21,474.9032369051843
1986-04-22,470.46511776890236
1986-04-23,469.2279704624117
1986-04-24,469.8149928417298
1986-04-25,470.40213459120207
1986-04-28,471.9990349296742
1986-04-29,467.0720653582343
1986-04-30,457.4441346100774
1986-05-01,456.80636232495976
1986-05-02,456.14896598917215
1986-05-05,461.92206298546233
1986-05-06,461.03203449381255
1986-05-07,458.83971122454835
1986-05-08,460.9421078539555
1986-05-09,462.4035899964013
1986-05-12,461.9407887327731
1986-05-13,459.7279435780561
1986-05-14,461.9870994826543
1986-05-15,456.00057474837615
1986-05-16,452.8134376578314
1986-05-19,453.73024759672643
1986-05-20,459.45310282919945
1986-05-21,458.230500129859
1986-05-22,467.3807580602821
1986-05-23,469.83769073599
1986-05-27,476.5195938261059
1986-05-28,480.2439063580659
1986-05-29,482.937150951413
1986-05-30,481.77512761111495
1986-06-02,477.33893740229854
1986-06-03,478.3170498092328
1986-06-04,475.32097489922756
1986-06-05,478.715204077797
1986-06-06,478.81691618431154
1986-06-09,467.75074301637767
1986-06-10,467.0712963857327
1986-06-11,470.15429520093386
1986-06-12,470.91782952918373
1986-06-13,479.2477334387099
1986-06-16,480.09067031657696
1986-06-17,476.68158938303986
1986-06-18,477.99257153180395
1986-06-19,476.2406949501959
1986-06-20,483.1717760499173
1986-06-23,478.7074122989992
1986-06-24,482.224898635448
1986-06-25,485.99704683779714
1986-06-26,485.68980901576015
1986-06-27,487.43268877236204
1986-06-30,489.91808092959343
1986-07-01,492.3277169510052
1986-07-02,493.68318350825217
1986-07-03,491.97178648267345
1986-07-07,476.9148268989646
1986-07-08,472.1717200166974
1986-07-09,474.6392180247242
1986-07-10,475.0744397373098
1986-07-11,473.59394883526306
1986-07-14,465.62169793829935
1986-07-15,456.982415348883
1986-07-16,459.68414987587647
1986-07-17,461.81939833764784
1986-07-18,462.44883675211787
1986-07-21,462.2762755581599
1986-07-22,466.1346488940533
1986-07-23,467.15633383456327
1986-07-24,465.8099005742419
1986-07-25,470.31631802469553
1986-07-28,462.1370015543644
1986-07-29,459.3403288419646
1986-07-30,463.39722722913154
1986-07-31,462.53900105041583
1986-08-01,460.230062901999
1986-08-04,462.4070027723205
1986-08-05,464.5061164565321
1986-08-06,464.19536303710794
1986-08-07,464.64889964081794
1986-08-08,464.3969003147605
1986-08-11,471.9082531519882
1986-08-12,477.1863742243468
1986-08-13,481.81875015206816
1986-08-14,483.0201638670351
1986-08-15,484.84955282940075
1986-08-18,485.3650703491047
1986-08-19,483.72244962960286
1986-08-20,490.1836535788273
1986-08-21,490.05238551239717
1986-08-22,491.13803065165934
1986-08-25,486.53106231677367
1986-08-26,496.47108809142196
1986-08-27,497.44017884809915
1986-08-28,496.60276030224946
1986-08-29,496.8453711027504
1986-09-02,488.2506616477643
1986-09-03,491.38239887808584
1986-09-04,498.81812029672824
1986-09-05,492.2835233551595
1986-09-08,487.7715136187218
1986-09-09,486.9144755761736
1986-09-10,485.78195709953525
1986-09-11,462.4894619438141
1986-09-12,453.6837878381277
1986-09-15,456.2438202685948
1986-09-16,455.8735886202778
1986-09-17,455.8573548703304
1986-09-18,457.1594375201318
1986-09-19,457.0253201575623
1986-09-22,462.44130930514496
1986-09-23,463.9613292479736
1986-09-24,465.2258171107341
1986-09-25,456.5277106898982
1986-09-26,457.3779591735693
1986-09-29,452.87140808718704
1986-09-30,455.7108661768277
1986-10-01,460.2653851712085
1986-10-02,460.9593162574322
1986-10-03,460.60905204209297
1986-10-06,462.78134720219555
1986-10-07,462.11583262294766
1986-10-08,466.6545897812152
1986-10-09,465.0824579792392
1986-10-10,464.4169293234569
1986-10-13,465.3290154514137
1986-10-14,464.32800074712355
1986-10-15,471.1585819841121
1986-10-16,472.663830237362
1986-10-17,471.3674057805838
1986-10-20,465.7682466564544
1986-10-21,465.65481258147054
1986-10-22,466.46914582011374
1986-10-23,472.4961105614802
1986-10-24,470.54708336952916
1986-10-27,471.6191810491317
1986-10-28,472.65202242766554
1986-10-29,476.0359889627792
1986-10-30,481.57443100756893
1986-10-31,482.17431672615606
1986-11-03,485.83568047852316
1986-11-04,486.6912859996162
1986-11-05,487.50759705288414
1986-11-06,486.169081040144
1986-11-07,486.036407640789
1986-11-10,486.81337221362566
1986-11-11,488.7574724248293
1986-11-12,487.95247741543307
1986-11-13,480.8559618014878
1986-11-14,483.8487142096477
1986-11-17,481.3606383288755
1986-11-18,468.69878207133485
1986-11-19,470.5034303012515
1986-11-20,479.2574052640869
1986-11-21,486.8652932491947
1986-11-24,490.07902598571445
1986-11-25,491.57056673488717
1986-11-26,492.82481313329754
1986-11-28,493.78221091963826
1986-12-01,493.5106543195633
1986-12-02,503.38465915772696
1986-12-03,503.15392855301457
1986-12-04,501.61491027612146
1986-12-05,497.97421527604075
1986-12-08,498.02021659741786
1986-12-09,494.3582146950648
1986-12-10,497.75525158557815
1986-12-11,492.2873232554289
1986-12-12,490.7257947669113
1986-12-15,492.49683680004455
1986-12-16,496.19297807811273
1986-12-17,491.33712070236083
1986-12-18,489.8539814183207
1986-12-19,495.7744171372857
1986-12-22,493.8944145591014
1986-12-23,489.17461718487556
1986-12-24,490.0534438091502
1986-12-26,490.45583538011203
1986-12-29,486.0514956634314
1986-12-30,483.53320312521095
1986-12-31,481.2129290615249
1987-01-02,489.77758269705515
1987-01-05,501.24585927880366
1987-01-06,502.4809366166518
1987-01-07,507.6124524248671
1987-01-08,511.55238143472434
1987-01-09,514.499155507728
1987-01-12,517.6852098654755
1987-01-13,517.0536416781318
1987-01-14,522.4685771691405
1987-01-15,528.203080236842
1987-01-16,529.8406079899677
1987-01-19,535.995330515154
1987-01-20,535.46508917511
1987-01-21,533.1434063233681
1987-01-22,545.2923237616749
1987-01-23,537.7753896824918
1987-01-26,536.8667127360436
1987-01-27,545.1774590263009
1987-01-28,548.5313354862235
1987-01-29,546.2891890103548
1987-01-30,546.0384858191081
1987-02-02,550.8243713544502
1987-02-03,549.9725230786754
1987-02-04,557.3106644609794
1987-02-05,560.4054420528366
1987-02-06,558.2389462852311
1987-02-09,554.5569094549476
1987-02-10,548.4616829282689
1987-02-11,553.4510787415228
1987-02-12,549.687371279439
1987-02-13,557.8890300358148
1987-02-17,569.5032795585953
1987-02-18,569.4306250603001
1987-02-19,569.7968008040477
1987-02-20,569.6842030954845
1987-02-23,563.565003334315
1987-02-24,564.6291265774387
1987-02-25,566.9310036230851
1987-02-26,564.9215360238923
1987-02-27,567.4636006547337
1987-03-02,565.131736517137
1987-03-03,567.4322329887899
1987-03-04,576.4836421754975
1987-03-05,580.3438777904065
1987-03-06,580.6892352593313
1987-03-09,576.0400278090202
1987-03-10,581.2202274866361
1987-03-11,580.1869596758796
1987-03-12,582.0712555096566
1987-03-13,579.478825513285
1987-03-16,576.2261087557733
1987-03-17,584.7678460027195
1987-03-18,585.4538228551008
1987-03-19,588.1195688336642
1987-03-20,596.3656040498904
1987-03-23,602.4133174518264
1987-03-24,603.4416488744108
1987-03-25,600.9892313034263
1987-03-26,602.1576261834624
1987-03-27,592.621034868438
1987-03-30,578.8196536249199
1987-03-31,583.8887723188808
1987-04-01,585.3171730511798
1987-04-02,587.8869956917548
1987-04-03,601.5292072507294
1987-04-06,604.682168536457
1987-04-07,594.2181958205647
1987-04-08,595.4282870250738
1987-04-09,586.6833997100637
1987-04-10,586.0097903344752
1987-04-13,572.3131323878918
1987-04-14,559.4348200453654
1987-04-15,570.0803614800888
1987-04-16,575.0964725268707
1987-04-20,573.5190726463898
1987-04-21,587.5778466714444
1987-04-22,575.856690088556
1987-04-23,575.1811479789991
1987-04-24,564.6189061904286
1987-04-27,565.3056957105703
1987-04-28,566.7348479240027
1987-04-29,570.9326467288172
1987-04-30,578.6022607571871
1987-05-01,578.007323171376
1987-05-04,580.7434086291207
1987-05-05,592.8126858597093
1987-05-06,593.1424741492254
1987-05-07,591.685667442605
1987-05-08,589.0640819494591
1987-05-11,585.5182512076121
1987-05-12,589.0603156837631
1987-05-13,590.4944704288544
1987-05-14,591.0852407868
1987-05-15,577.4735877173835
1987-05-18,575.973556129268
1987-05-19,561.914874482027
1987-05-20,559.1466306285728
1987-05-21,563.1508144313805
1987-05-22,567.2161546352612
1987-05-26,581.253321400876
1987-05-27,580.5568833887194
1987-05-28,584.7060708634102
